main.py --seed 7

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.01, eps_frames=300, eps_start=1.0, frames=20000, games=500, gamma=0.99, log_interval=1, lr=1e-05, model=None, save_interval=1, seed=7)

Environments loaded

Training status loaded

U 3 | F 3 | G 1 | D 0 | EPS 0.993 | L 0.490 | R 1.000 | Avg L 0.490 | Avg R 1.000
U 6017 | F 6017 | G 2005 | D 3 | EPS 0.010 | L -36.507 | R 986.000 | Avg L -0.030 | Avg R 0.480
U 6018 | F 6018 | G 2006 | D 3 | EPS 0.010 | L -37.017 | R 986.000 | Avg L -0.040 | Avg R 0.470
U 6019 | F 6019 | G 2006 | D 3 | EPS 0.010 | L -37.017 | R 986.000 | Avg L -0.040 | Avg R 0.470
U 6020 | F 6020 | G 2006 | D 3 | EPS 0.010 | L -37.017 | R 986.000 | Avg L -0.040 | Avg R 0.470
U 6021 | F 6021 | G 2007 | D 3 | EPS 0.010 | L -36.527 | R 987.000 | Avg L -0.030 | Avg R 0.480
U 6022 | F 6022 | G 2007 | D 3 | EPS 0.010 | L -36.527 | R 987.000 | Avg L -0.030 | Avg R 0.480
U 6023 | F 6023 | G 2007 | D 3 | EPS 0.010 | L -36.527 | R 987.000 | Avg L -0.030 | Avg R 0.480
U 6024 | F 6024 | G 2008 | D 3 | EPS 0.010 | L -37.037 | R 987.000 | Avg L -0.040 | Avg R 0.470
U 6025 | F 6025 | G 2008 | D 3 | EPS 0.010 | L -37.037 | R 987.000 | Avg L -0.040 | Avg R 0.470
U 6026 | F 6026 | G 2008 | D 3 | EPS 0.010 | L -37.037 | R 987.000 | Avg L -0.040 | Avg R 0.470
U 6027 | F 6027 | G 2009 | D 3 | EPS 0.010 | L -37.547 | R 987.000 | Avg L -0.050 | Avg R 0.460
U 6028 | F 6028 | G 2009 | D 3 | EPS 0.010 | L -37.547 | R 987.000 | Avg L -0.050 | Avg R 0.460
U 6029 | F 6029 | G 2009 | D 3 | EPS 0.010 | L -37.547 | R 987.000 | Avg L -0.050 | Avg R 0.460
U 6030 | F 6030 | G 2010 | D 3 | EPS 0.010 | L -38.057 | R 987.000 | Avg L -0.050 | Avg R 0.460
U 6031 | F 6031 | G 2010 | D 3 | EPS 0.010 | L -38.057 | R 987.000 | Avg L -0.050 | Avg R 0.460
U 6032 | F 6032 | G 2010 | D 3 | EPS 0.010 | L -38.057 | R 987.000 | Avg L -0.050 | Avg R 0.460
U 6033 | F 6033 | G 2011 | D 3 | EPS 0.010 | L -37.567 | R 988.000 | Avg L -0.050 | Avg R 0.460
U 6034 | F 6034 | G 2011 | D 3 | EPS 0.010 | L -37.567 | R 988.000 | Avg L -0.050 | Avg R 0.460
U 6035 | F 6035 | G 2011 | D 3 | EPS 0.010 | L -37.567 | R 988.000 | Avg L -0.050 | Avg R 0.460
U 6036 | F 6036 | G 2012 | D 3 | EPS 0.010 | L -37.077 | R 989.000 | Avg L -0.050 | Avg R 0.460
U 6037 | F 6037 | G 2012 | D 3 | EPS 0.010 | L -37.077 | R 989.000 | Avg L -0.050 | Avg R 0.460
U 6038 | F 6038 | G 2012 | D 3 | EPS 0.010 | L -37.077 | R 989.000 | Avg L -0.050 | Avg R 0.460
U 6039 | F 6039 | G 2013 | D 3 | EPS 0.010 | L -36.587 | R 990.000 | Avg L -0.040 | Avg R 0.470
U 6040 | F 6040 | G 2013 | D 3 | EPS 0.010 | L -36.587 | R 990.000 | Avg L -0.040 | Avg R 0.470
U 6041 | F 6041 | G 2013 | D 3 | EPS 0.010 | L -36.587 | R 990.000 | Avg L -0.040 | Avg R 0.470
U 6042 | F 6042 | G 2014 | D 3 | EPS 0.010 | L -36.096 | R 991.000 | Avg L -0.030 | Avg R 0.480
U 6043 | F 6043 | G 2014 | D 3 | EPS 0.010 | L -36.096 | R 991.000 | Avg L -0.030 | Avg R 0.480
U 6044 | F 6044 | G 2014 | D 3 | EPS 0.010 | L -36.096 | R 991.000 | Avg L -0.030 | Avg R 0.480
U 6045 | F 6045 | G 2015 | D 3 | EPS 0.010 | L -35.606 | R 992.000 | Avg L -0.020 | Avg R 0.490
U 6046 | F 6046 | G 2015 | D 3 | EPS 0.010 | L -35.606 | R 992.000 | Avg L -0.020 | Avg R 0.490
U 6047 | F 6047 | G 2015 | D 3 | EPS 0.010 | L -35.606 | R 992.000 | Avg L -0.020 | Avg R 0.490
U 6048 | F 6048 | G 2016 | D 3 | EPS 0.010 | L -35.116 | R 993.000 | Avg L -0.010 | Avg R 0.500
U 6049 | F 6049 | G 2016 | D 3 | EPS 0.010 | L -35.116 | R 993.000 | Avg L -0.010 | Avg R 0.500
U 6050 | F 6050 | G 2016 | D 3 | EPS 0.010 | L -35.116 | R 993.000 | Avg L -0.010 | Avg R 0.500
U 6051 | F 6051 | G 2017 | D 3 | EPS 0.010 | L -34.626 | R 994.000 | Avg L 0.000 | Avg R 0.510
U 6052 | F 6052 | G 2017 | D 3 | EPS 0.010 | L -34.626 | R 994.000 | Avg L 0.000 | Avg R 0.510
U 6053 | F 6053 | G 2017 | D 3 | EPS 0.010 | L -34.626 | R 994.000 | Avg L 0.000 | Avg R 0.510
U 6054 | F 6054 | G 2018 | D 3 | EPS 0.010 | L -34.136 | R 995.000 | Avg L 0.000 | Avg R 0.510
U 6055 | F 6055 | G 2018 | D 3 | EPS 0.010 | L -34.136 | R 995.000 | Avg L 0.000 | Avg R 0.510
U 6056 | F 6056 | G 2018 | D 3 | EPS 0.010 | L -34.136 | R 995.000 | Avg L 0.000 | Avg R 0.510
U 6057 | F 6057 | G 2019 | D 3 | EPS 0.010 | L -34.646 | R 995.000 | Avg L -0.010 | Avg R 0.500
U 6058 | F 6058 | G 2019 | D 3 | EPS 0.010 | L -34.646 | R 995.000 | Avg L -0.010 | Avg R 0.500
U 6059 | F 6059 | G 2019 | D 3 | EPS 0.010 | L -34.646 | R 995.000 | Avg L -0.010 | Avg R 0.500
U 6060 | F 6060 | G 2020 | D 3 | EPS 0.010 | L -35.156 | R 995.000 | Avg L -0.010 | Avg R 0.500
U 6061 | F 6061 | G 2020 | D 3 | EPS 0.010 | L -35.156 | R 995.000 | Avg L -0.010 | Avg R 0.500
U 6062 | F 6062 | G 2020 | D 3 | EPS 0.010 | L -35.156 | R 995.000 | Avg L -0.010 | Avg R 0.500
U 6063 | F 6063 | G 2021 | D 3 | EPS 0.010 | L -35.666 | R 995.000 | Avg L -0.010 | Avg R 0.500
U 6064 | F 6064 | G 2021 | D 3 | EPS 0.010 | L -35.666 | R 995.000 | Avg L -0.010 | Avg R 0.500
U 6065 | F 6065 | G 2021 | D 3 | EPS 0.010 | L -35.666 | R 995.000 | Avg L -0.010 | Avg R 0.500
U 6066 | F 6066 | G 2022 | D 3 | EPS 0.010 | L -36.176 | R 995.000 | Avg L -0.010 | Avg R 0.500
U 6067 | F 6067 | G 2022 | D 3 | EPS 0.010 | L -36.176 | R 995.000 | Avg L -0.010 | Avg R 0.500
U 6068 | F 6068 | G 2022 | D 3 | EPS 0.010 | L -36.176 | R 995.000 | Avg L -0.010 | Avg R 0.500
U 6069 | F 6069 | G 2023 | D 3 | EPS 0.010 | L -36.686 | R 995.000 | Avg L -0.010 | Avg R 0.500
U 6070 | F 6070 | G 2023 | D 3 | EPS 0.010 | L -36.686 | R 995.000 | Avg L -0.010 | Avg R 0.500
U 6071 | F 6071 | G 2023 | D 3 | EPS 0.010 | L -36.686 | R 995.000 | Avg L -0.010 | Avg R 0.500
U 6072 | F 6072 | G 2024 | D 3 | EPS 0.010 | L -36.196 | R 996.000 | Avg L -0.010 | Avg R 0.500
U 6073 | F 6073 | G 2024 | D 3 | EPS 0.010 | L -36.196 | R 996.000 | Avg L -0.010 | Avg R 0.500
U 6074 | F 6074 | G 2024 | D 3 | EPS 0.010 | L -36.196 | R 996.000 | Avg L -0.010 | Avg R 0.500
U 6075 | F 6075 | G 2025 | D 3 | EPS 0.010 | L -35.706 | R 997.000 | Avg L -0.010 | Avg R 0.500
U 6076 | F 6076 | G 2025 | D 3 | EPS 0.010 | L -35.706 | R 997.000 | Avg L -0.010 | Avg R 0.500
U 6077 | F 6077 | G 2025 | D 3 | EPS 0.010 | L -35.706 | R 997.000 | Avg L -0.010 | Avg R 0.500
U 6078 | F 6078 | G 2026 | D 3 | EPS 0.010 | L -35.216 | R 998.000 | Avg L -0.010 | Avg R 0.500
U 6079 | F 6079 | G 2026 | D 3 | EPS 0.010 | L -35.216 | R 998.000 | Avg L -0.010 | Avg R 0.500
U 6080 | F 6080 | G 2026 | D 3 | EPS 0.010 | L -35.216 | R 998.000 | Avg L -0.010 | Avg R 0.500
U 6081 | F 6081 | G 2027 | D 3 | EPS 0.010 | L -34.726 | R 999.000 | Avg L -0.010 | Avg R 0.500
U 6082 | F 6082 | G 2027 | D 3 | EPS 0.010 | L -34.726 | R 999.000 | Avg L -0.010 | Avg R 0.500
U 6083 | F 6083 | G 2027 | D 3 | EPS 0.010 | L -34.726 | R 999.000 | Avg L -0.010 | Avg R 0.500
U 6084 | F 6084 | G 2028 | D 3 | EPS 0.010 | L -35.236 | R 999.000 | Avg L -0.010 | Avg R 0.500
U 6085 | F 6085 | G 2028 | D 3 | EPS 0.010 | L -35.236 | R 999.000 | Avg L -0.010 | Avg R 0.500
U 6086 | F 6086 | G 2028 | D 3 | EPS 0.010 | L -35.236 | R 999.000 | Avg L -0.010 | Avg R 0.500
U 6087 | F 6087 | G 2029 | D 3 | EPS 0.010 | L -34.746 | R 1000.000 | Avg L -0.010 | Avg R 0.500
U 6088 | F 6088 | G 2029 | D 3 | EPS 0.010 | L -34.746 | R 1000.000 | Avg L -0.010 | Avg R 0.500
U 6089 | F 6089 | G 2029 | D 3 | EPS 0.010 | L -34.746 | R 1000.000 | Avg L -0.010 | Avg R 0.500
U 6090 | F 6090 | G 2030 | D 3 | EPS 0.010 | L -35.256 | R 1000.000 | Avg L -0.010 | Avg R 0.500
U 6091 | F 6091 | G 2030 | D 3 | EPS 0.010 | L -35.256 | R 1000.000 | Avg L -0.010 | Avg R 0.500
U 6092 | F 6092 | G 2030 | D 3 | EPS 0.010 | L -35.256 | R 1000.000 | Avg L -0.010 | Avg R 0.500
U 6093 | F 6093 | G 2031 | D 3 | EPS 0.010 | L -35.766 | R 1000.000 | Avg L -0.010 | Avg R 0.500
U 6094 | F 6094 | G 2031 | D 3 | EPS 0.010 | L -35.766 | R 1000.000 | Avg L -0.010 | Avg R 0.500
U 6095 | F 6095 | G 2031 | D 3 | EPS 0.010 | L -35.766 | R 1000.000 | Avg L -0.010 | Avg R 0.500
U 6096 | F 6096 | G 2032 | D 3 | EPS 0.010 | L -35.276 | R 1001.000 | Avg L 0.000 | Avg R 0.510
U 6097 | F 6097 | G 2032 | D 3 | EPS 0.010 | L -35.276 | R 1001.000 | Avg L 0.000 | Avg R 0.510
U 6098 | F 6098 | G 2032 | D 3 | EPS 0.010 | L -35.276 | R 1001.000 | Avg L 0.000 | Avg R 0.510
U 6099 | F 6099 | G 2033 | D 3 | EPS 0.010 | L -35.786 | R 1001.000 | Avg L 0.000 | Avg R 0.510
U 6100 | F 6100 | G 2033 | D 3 | EPS 0.010 | L -35.786 | R 1001.000 | Avg L 0.000 | Avg R 0.510
U 6101 | F 6101 | G 2033 | D 3 | EPS 0.010 | L -35.786 | R 1001.000 | Avg L 0.000 | Avg R 0.510
U 6102 | F 6102 | G 2034 | D 3 | EPS 0.010 | L -36.296 | R 1001.000 | Avg L 0.000 | Avg R 0.510
U 6103 | F 6103 | G 2034 | D 3 | EPS 0.010 | L -36.296 | R 1001.000 | Avg L 0.000 | Avg R 0.510
U 6104 | F 6104 | G 2034 | D 3 | EPS 0.010 | L -36.296 | R 1001.000 | Avg L 0.000 | Avg R 0.510
U 6105 | F 6105 | G 2035 | D 3 | EPS 0.010 | L -36.806 | R 1001.000 | Avg L -0.010 | Avg R 0.500
U 6106 | F 6106 | G 2035 | D 3 | EPS 0.010 | L -36.806 | R 1001.000 | Avg L -0.010 | Avg R 0.500
U 6107 | F 6107 | G 2035 | D 3 | EPS 0.010 | L -36.806 | R 1001.000 | Avg L -0.010 | Avg R 0.500
U 6108 | F 6108 | G 2036 | D 3 | EPS 0.010 | L -37.315 | R 1001.000 | Avg L -0.020 | Avg R 0.490
U 6109 | F 6109 | G 2036 | D 3 | EPS 0.010 | L -37.315 | R 1001.000 | Avg L -0.020 | Avg R 0.490
U 6110 | F 6110 | G 2036 | D 3 | EPS 0.010 | L -37.315 | R 1001.000 | Avg L -0.020 | Avg R 0.490
U 6111 | F 6111 | G 2037 | D 3 | EPS 0.010 | L -36.825 | R 1002.000 | Avg L -0.010 | Avg R 0.500
U 6112 | F 6112 | G 2037 | D 3 | EPS 0.010 | L -36.825 | R 1002.000 | Avg L -0.010 | Avg R 0.500
U 6113 | F 6113 | G 2037 | D 3 | EPS 0.010 | L -36.825 | R 1002.000 | Avg L -0.010 | Avg R 0.500
U 6114 | F 6114 | G 2038 | D 3 | EPS 0.010 | L -36.335 | R 1003.000 | Avg L 0.000 | Avg R 0.510
U 6115 | F 6115 | G 2038 | D 3 | EPS 0.010 | L -36.335 | R 1003.000 | Avg L 0.000 | Avg R 0.510
U 6116 | F 6116 | G 2038 | D 3 | EPS 0.010 | L -36.335 | R 1003.000 | Avg L 0.000 | Avg R 0.510
U 6117 | F 6117 | G 2039 | D 3 | EPS 0.010 | L -35.845 | R 1004.000 | Avg L 0.000 | Avg R 0.510
U 6118 | F 6118 | G 2039 | D 3 | EPS 0.010 | L -35.845 | R 1004.000 | Avg L 0.000 | Avg R 0.510
U 6119 | F 6119 | G 2039 | D 3 | EPS 0.010 | L -35.845 | R 1004.000 | Avg L 0.000 | Avg R 0.510
U 6120 | F 6120 | G 2040 | D 3 | EPS 0.010 | L -36.355 | R 1004.000 | Avg L 0.000 | Avg R 0.510
U 6121 | F 6121 | G 2040 | D 3 | EPS 0.010 | L -36.355 | R 1004.000 | Avg L 0.000 | Avg R 0.510
U 6122 | F 6122 | G 2040 | D 3 | EPS 0.010 | L -36.355 | R 1004.000 | Avg L 0.000 | Avg R 0.510
U 6123 | F 6123 | G 2041 | D 3 | EPS 0.010 | L -35.865 | R 1005.000 | Avg L 0.000 | Avg R 0.510
U 6124 | F 6124 | G 2041 | D 3 | EPS 0.010 | L -35.865 | R 1005.000 | Avg L 0.000 | Avg R 0.510
U 6125 | F 6125 | G 2041 | D 3 | EPS 0.010 | L -35.865 | R 1005.000 | Avg L 0.000 | Avg R 0.510
U 6126 | F 6126 | G 2042 | D 3 | EPS 0.010 | L -36.375 | R 1005.000 | Avg L 0.000 | Avg R 0.510
U 6127 | F 6127 | G 2042 | D 3 | EPS 0.010 | L -36.375 | R 1005.000 | Avg L 0.000 | Avg R 0.510
U 6128 | F 6128 | G 2042 | D 3 | EPS 0.010 | L -36.375 | R 1005.000 | Avg L 0.000 | Avg R 0.510
U 6129 | F 6129 | G 2043 | D 3 | EPS 0.010 | L -36.885 | R 1005.000 | Avg L -0.010 | Avg R 0.500
U 6130 | F 6130 | G 2043 | D 3 | EPS 0.010 | L -36.885 | R 1005.000 | Avg L -0.010 | Avg R 0.500
U 6131 | F 6131 | G 2043 | D 3 | EPS 0.010 | L -36.885 | R 1005.000 | Avg L -0.010 | Avg R 0.500
U 6132 | F 6132 | G 2044 | D 3 | EPS 0.010 | L -37.395 | R 1005.000 | Avg L -0.010 | Avg R 0.500
U 6133 | F 6133 | G 2044 | D 3 | EPS 0.010 | L -37.395 | R 1005.000 | Avg L -0.010 | Avg R 0.500
U 6134 | F 6134 | G 2044 | D 3 | EPS 0.010 | L -37.395 | R 1005.000 | Avg L -0.010 | Avg R 0.500
U 6135 | F 6135 | G 2045 | D 3 | EPS 0.010 | L -36.905 | R 1006.000 | Avg L 0.000 | Avg R 0.510
U 6136 | F 6136 | G 2045 | D 3 | EPS 0.010 | L -36.905 | R 1006.000 | Avg L 0.000 | Avg R 0.510
U 6137 | F 6137 | G 2045 | D 3 | EPS 0.010 | L -36.905 | R 1006.000 | Avg L 0.000 | Avg R 0.510
U 6138 | F 6138 | G 2046 | D 3 | EPS 0.010 | L -37.415 | R 1006.000 | Avg L 0.000 | Avg R 0.510
U 6139 | F 6139 | G 2046 | D 3 | EPS 0.010 | L -37.415 | R 1006.000 | Avg L 0.000 | Avg R 0.510
U 6140 | F 6140 | G 2046 | D 3 | EPS 0.010 | L -37.415 | R 1006.000 | Avg L 0.000 | Avg R 0.510
U 6141 | F 6141 | G 2047 | D 3 | EPS 0.010 | L -37.925 | R 1006.000 | Avg L -0.010 | Avg R 0.500
U 6142 | F 6142 | G 2047 | D 3 | EPS 0.010 | L -37.925 | R 1006.000 | Avg L -0.010 | Avg R 0.500
U 6143 | F 6143 | G 2047 | D 3 | EPS 0.010 | L -37.925 | R 1006.000 | Avg L -0.010 | Avg R 0.500
U 6144 | F 6144 | G 2048 | D 3 | EPS 0.010 | L -38.435 | R 1006.000 | Avg L -0.010 | Avg R 0.500
U 6145 | F 6145 | G 2048 | D 3 | EPS 0.010 | L -38.435 | R 1006.000 | Avg L -0.010 | Avg R 0.500
U 6146 | F 6146 | G 2048 | D 3 | EPS 0.010 | L -38.435 | R 1006.000 | Avg L -0.010 | Avg R 0.500
U 6147 | F 6147 | G 2049 | D 3 | EPS 0.010 | L -37.945 | R 1007.000 | Avg L 0.000 | Avg R 0.510
U 6148 | F 6148 | G 2049 | D 3 | EPS 0.010 | L -37.945 | R 1007.000 | Avg L 0.000 | Avg R 0.510
U 6149 | F 6149 | G 2049 | D 3 | EPS 0.010 | L -37.945 | R 1007.000 | Avg L 0.000 | Avg R 0.510
U 6150 | F 6150 | G 2050 | D 3 | EPS 0.010 | L -37.455 | R 1008.000 | Avg L 0.010 | Avg R 0.520
U 6151 | F 6151 | G 2050 | D 3 | EPS 0.010 | L -37.455 | R 1008.000 | Avg L 0.010 | Avg R 0.520
U 6152 | F 6152 | G 2050 | D 3 | EPS 0.010 | L -37.455 | R 1008.000 | Avg L 0.010 | Avg R 0.520
U 6153 | F 6153 | G 2051 | D 3 | EPS 0.010 | L -36.965 | R 1009.000 | Avg L 0.010 | Avg R 0.520
U 6154 | F 6154 | G 2051 | D 3 | EPS 0.010 | L -36.965 | R 1009.000 | Avg L 0.010 | Avg R 0.520
U 6155 | F 6155 | G 2051 | D 3 | EPS 0.010 | L -36.965 | R 1009.000 | Avg L 0.010 | Avg R 0.520
U 6156 | F 6156 | G 2052 | D 3 | EPS 0.010 | L -36.475 | R 1010.000 | Avg L 0.020 | Avg R 0.530
U 6157 | F 6157 | G 2052 | D 3 | EPS 0.010 | L -36.475 | R 1010.000 | Avg L 0.020 | Avg R 0.530
U 6158 | F 6158 | G 2052 | D 3 | EPS 0.010 | L -36.475 | R 1010.000 | Avg L 0.020 | Avg R 0.530
U 6159 | F 6159 | G 2053 | D 3 | EPS 0.010 | L -36.985 | R 1010.000 | Avg L 0.020 | Avg R 0.530
U 6160 | F 6160 | G 2053 | D 3 | EPS 0.010 | L -36.985 | R 1010.000 | Avg L 0.020 | Avg R 0.530
U 6161 | F 6161 | G 2053 | D 3 | EPS 0.010 | L -36.985 | R 1010.000 | Avg L 0.020 | Avg R 0.530
U 6162 | F 6162 | G 2054 | D 3 | EPS 0.010 | L -36.495 | R 1011.000 | Avg L 0.020 | Avg R 0.530
U 6163 | F 6163 | G 2054 | D 3 | EPS 0.010 | L -36.495 | R 1011.000 | Avg L 0.020 | Avg R 0.530
U 6164 | F 6164 | G 2054 | D 3 | EPS 0.010 | L -36.495 | R 1011.000 | Avg L 0.020 | Avg R 0.530
U 6165 | F 6165 | G 2055 | D 3 | EPS 0.010 | L -36.005 | R 1012.000 | Avg L 0.020 | Avg R 0.530
U 6166 | F 6166 | G 2055 | D 3 | EPS 0.010 | L -36.005 | R 1012.000 | Avg L 0.020 | Avg R 0.530
U 6167 | F 6167 | G 2055 | D 3 | EPS 0.010 | L -36.005 | R 1012.000 | Avg L 0.020 | Avg R 0.530
U 6168 | F 6168 | G 2056 | D 3 | EPS 0.010 | L -36.515 | R 1012.000 | Avg L 0.020 | Avg R 0.530
U 6169 | F 6169 | G 2056 | D 3 | EPS 0.010 | L -36.515 | R 1012.000 | Avg L 0.020 | Avg R 0.530
U 6170 | F 6170 | G 2056 | D 3 | EPS 0.010 | L -36.515 | R 1012.000 | Avg L 0.020 | Avg R 0.530
U 6171 | F 6171 | G 2057 | D 3 | EPS 0.010 | L -37.025 | R 1012.000 | Avg L 0.010 | Avg R 0.520
U 6172 | F 6172 | G 2057 | D 3 | EPS 0.010 | L -37.025 | R 1012.000 | Avg L 0.010 | Avg R 0.520
U 6173 | F 6173 | G 2057 | D 3 | EPS 0.010 | L -37.025 | R 1012.000 | Avg L 0.010 | Avg R 0.520
U 6174 | F 6174 | G 2058 | D 3 | EPS 0.010 | L -36.534 | R 1013.000 | Avg L 0.010 | Avg R 0.520
U 6175 | F 6175 | G 2058 | D 3 | EPS 0.010 | L -36.534 | R 1013.000 | Avg L 0.010 | Avg R 0.520
U 6176 | F 6176 | G 2058 | D 3 | EPS 0.010 | L -36.534 | R 1013.000 | Avg L 0.010 | Avg R 0.520
U 6177 | F 6177 | G 2059 | D 3 | EPS 0.010 | L -37.044 | R 1013.000 | Avg L 0.000 | Avg R 0.510
U 6178 | F 6178 | G 2059 | D 3 | EPS 0.010 | L -37.044 | R 1013.000 | Avg L 0.000 | Avg R 0.510
U 6179 | F 6179 | G 2059 | D 3 | EPS 0.010 | L -37.044 | R 1013.000 | Avg L 0.000 | Avg R 0.510
U 6180 | F 6180 | G 2060 | D 3 | EPS 0.010 | L -36.554 | R 1014.000 | Avg L 0.000 | Avg R 0.510
U 6181 | F 6181 | G 2060 | D 3 | EPS 0.010 | L -36.554 | R 1014.000 | Avg L 0.000 | Avg R 0.510
U 6182 | F 6182 | G 2060 | D 3 | EPS 0.010 | L -36.554 | R 1014.000 | Avg L 0.000 | Avg R 0.510
U 6183 | F 6183 | G 2061 | D 3 | EPS 0.010 | L -37.064 | R 1014.000 | Avg L -0.010 | Avg R 0.500
U 6184 | F 6184 | G 2061 | D 3 | EPS 0.010 | L -37.064 | R 1014.000 | Avg L -0.010 | Avg R 0.500
U 6185 | F 6185 | G 2061 | D 3 | EPS 0.010 | L -37.064 | R 1014.000 | Avg L -0.010 | Avg R 0.500
U 6186 | F 6186 | G 2062 | D 3 | EPS 0.010 | L -36.574 | R 1015.000 | Avg L 0.000 | Avg R 0.510
U 6187 | F 6187 | G 2062 | D 3 | EPS 0.010 | L -36.574 | R 1015.000 | Avg L 0.000 | Avg R 0.510
U 6188 | F 6188 | G 2062 | D 3 | EPS 0.010 | L -36.574 | R 1015.000 | Avg L 0.000 | Avg R 0.510
U 6189 | F 6189 | G 2063 | D 3 | EPS 0.010 | L -37.084 | R 1015.000 | Avg L 0.000 | Avg R 0.510
U 6190 | F 6190 | G 2063 | D 3 | EPS 0.010 | L -37.084 | R 1015.000 | Avg L 0.000 | Avg R 0.510
U 6191 | F 6191 | G 2063 | D 3 | EPS 0.010 | L -37.084 | R 1015.000 | Avg L 0.000 | Avg R 0.510
U 6192 | F 6192 | G 2064 | D 3 | EPS 0.010 | L -36.594 | R 1016.000 | Avg L 0.000 | Avg R 0.510
U 6193 | F 6193 | G 2064 | D 3 | EPS 0.010 | L -36.594 | R 1016.000 | Avg L 0.000 | Avg R 0.510
U 6194 | F 6194 | G 2064 | D 3 | EPS 0.010 | L -36.594 | R 1016.000 | Avg L 0.000 | Avg R 0.510
U 6195 | F 6195 | G 2065 | D 3 | EPS 0.010 | L -36.104 | R 1017.000 | Avg L 0.010 | Avg R 0.520
U 6196 | F 6196 | G 2065 | D 3 | EPS 0.010 | L -36.104 | R 1017.000 | Avg L 0.010 | Avg R 0.520
U 6197 | F 6197 | G 2065 | D 3 | EPS 0.010 | L -36.104 | R 1017.000 | Avg L 0.010 | Avg R 0.520
U 6198 | F 6198 | G 2066 | D 3 | EPS 0.010 | L -36.614 | R 1017.000 | Avg L 0.000 | Avg R 0.510
U 6199 | F 6199 | G 2066 | D 3 | EPS 0.010 | L -36.614 | R 1017.000 | Avg L 0.000 | Avg R 0.510
U 6200 | F 6200 | G 2066 | D 3 | EPS 0.010 | L -36.614 | R 1017.000 | Avg L 0.000 | Avg R 0.510
U 6201 | F 6201 | G 2067 | D 3 | EPS 0.010 | L -37.124 | R 1017.000 | Avg L -0.010 | Avg R 0.500
U 6202 | F 6202 | G 2067 | D 3 | EPS 0.010 | L -37.124 | R 1017.000 | Avg L -0.010 | Avg R 0.500
U 6203 | F 6203 | G 2067 | D 3 | EPS 0.010 | L -37.124 | R 1017.000 | Avg L -0.010 | Avg R 0.500
U 6204 | F 6204 | G 2068 | D 3 | EPS 0.010 | L -37.634 | R 1017.000 | Avg L -0.010 | Avg R 0.500
U 6205 | F 6205 | G 2068 | D 3 | EPS 0.010 | L -37.634 | R 1017.000 | Avg L -0.010 | Avg R 0.500
U 6206 | F 6206 | G 2068 | D 3 | EPS 0.010 | L -37.634 | R 1017.000 | Avg L -0.010 | Avg R 0.500
U 6207 | F 6207 | G 2069 | D 3 | EPS 0.010 | L -38.144 | R 1017.000 | Avg L -0.020 | Avg R 0.490
U 6208 | F 6208 | G 2069 | D 3 | EPS 0.010 | L -38.144 | R 1017.000 | Avg L -0.020 | Avg R 0.490
U 6209 | F 6209 | G 2069 | D 3 | EPS 0.010 | L -38.144 | R 1017.000 | Avg L -0.020 | Avg R 0.490
U 6210 | F 6210 | G 2070 | D 3 | EPS 0.010 | L -38.654 | R 1017.000 | Avg L -0.020 | Avg R 0.490
U 6211 | F 6211 | G 2070 | D 3 | EPS 0.010 | L -38.654 | R 1017.000 | Avg L -0.020 | Avg R 0.490
U 6212 | F 6212 | G 2070 | D 3 | EPS 0.010 | L -38.654 | R 1017.000 | Avg L -0.020 | Avg R 0.490
U 6213 | F 6213 | G 2071 | D 3 | EPS 0.010 | L -39.164 | R 1017.000 | Avg L -0.030 | Avg R 0.480
U 6214 | F 6214 | G 2071 | D 3 | EPS 0.010 | L -39.164 | R 1017.000 | Avg L -0.030 | Avg R 0.480
U 6215 | F 6215 | G 2071 | D 3 | EPS 0.010 | L -39.164 | R 1017.000 | Avg L -0.030 | Avg R 0.480
U 6216 | F 6216 | G 2072 | D 3 | EPS 0.010 | L -38.674 | R 1018.000 | Avg L -0.030 | Avg R 0.480
U 6217 | F 6217 | G 2072 | D 3 | EPS 0.010 | L -38.674 | R 1018.000 | Avg L -0.030 | Avg R 0.480
U 6218 | F 6218 | G 2072 | D 3 | EPS 0.010 | L -38.674 | R 1018.000 | Avg L -0.030 | Avg R 0.480
U 6219 | F 6219 | G 2073 | D 3 | EPS 0.010 | L -38.184 | R 1019.000 | Avg L -0.030 | Avg R 0.480
U 6220 | F 6220 | G 2073 | D 3 | EPS 0.010 | L -38.184 | R 1019.000 | Avg L -0.030 | Avg R 0.480
U 6221 | F 6221 | G 2073 | D 3 | EPS 0.010 | L -38.184 | R 1019.000 | Avg L -0.030 | Avg R 0.480
U 6222 | F 6222 | G 2074 | D 3 | EPS 0.010 | L -38.694 | R 1019.000 | Avg L -0.040 | Avg R 0.470
U 6223 | F 6223 | G 2074 | D 3 | EPS 0.010 | L -38.694 | R 1019.000 | Avg L -0.040 | Avg R 0.470
U 6224 | F 6224 | G 2074 | D 3 | EPS 0.010 | L -38.694 | R 1019.000 | Avg L -0.040 | Avg R 0.470
U 6225 | F 6225 | G 2075 | D 3 | EPS 0.010 | L -39.204 | R 1019.000 | Avg L -0.040 | Avg R 0.470
U 6226 | F 6226 | G 2075 | D 3 | EPS 0.010 | L -39.204 | R 1019.000 | Avg L -0.040 | Avg R 0.470
